season_id,team_id,player_id,first_name,surname,position
2022,RI,CD_I992049,Jayden,Short,MID
2022,RI,CD_I998529,Ivan,Soldo,RUC
2022,RI,CD_I1017114,Tyler,Sonsie,MID
2022,RI,CD_I1002583,Sydney,Stack,DEF
2022,RI,CD_I270325,Robbie,Tarrant,DEF
2022,RI,CD_I294674,Nick,Vlastuin,DEF
2022,SK,CD_I1015515,Oscar,Adams,RUC
2022,SK,CD_I1015714,Matthew,Allison,DEF
2022,SK,CD_I998134,Josh,Battle,FWD
2022,SK,CD_I296351,Jack,Billings,MID
2022,SK,CD_I992374,Dan,Butler,FWD
2022,SK,CD_I1011994,Ryan,Byrnes,FWD
2022,SK,CD_I1002922,Jack,Bytel,MID
2022,SK,CD_I290246,Tom,Campbell,RUC
2022,SK,CD_I1002264,Hunter,Clark,DEF
2022,SK,CD_I1005717,Nick,Coffield,DEF
2022,SK,CD_I1009228,Leo,Connolly,DEF
2022,SK,CD_I294307,Brad,Crouch,MID
2022,SK,CD_I260113,Jarryn,Geary,MID
2022,SK,CD_I298421,Jade,Gresham,MID
2022,SK,CD_I290117,Dan,Hannebery,MID
2022,SK,CD_I990840,Jack,Hayes,RUC
2022,SK,CD_I1015886,Max,Heath,RUC
2022,SK,CD_I1002227,Jack,Higgins,FWD
2022,SK,CD_I998195,Tom,Highmore,DEF
2022,SK,CD_I295584,Bradley,Hill,FWD
2022,SK,CD_I993480,Dougal,Howard,DEF
2022,SK,CD_I991988,Zak,Jones,MID
2022,SK,CD_I1003520,Darragh,Joyce,DEF
2022,SK,CD_I294570,Dean,Kent,FWD
2022,SK,CD_I1006143,Max,King,FWD
2022,SK,CD_I1017388,Josiah,Kyle,FWD
2022,SK,CD_I293987,Jarrod,Lienert,DEF
2022,SK,CD_I993917,Ben,Long,FWD
2022,SK,CD_I992468,Rowan,Marshall,RUC
2022,SK,CD_I298265,Daniel,McKenzie,MID
2022,SK,CD_I294596,Tim,Membrey,FWD
2022,SK,CD_I1023272,Mitch,Owens,MID
2022,SK,CD_I1004985,Ben,Paton,DEF
2022,SK,CD_I1017932,Jack,Peris,FWD
2022,SK,CD_I293846,Sebastian,Ross,MID
2022,SK,CD_I250267,Paddy,Ryder,RUC
2022,SK,CD_I1018018,Cooper,Sharman,FWD
2022,SK,CD_I994389,Jack,Sinclair,DEF
2022,SK,CD_I296205,Jack,Steele,MID
2022,SK,CD_I1015507,Nasiah,Wanganeen-Milera,DEF
2022,SK,CD_I290757,Jimmy,Webster,DEF
2022,SK,CD_I296422,Callum,Wilkie,DEF
2022,SK,CD_I1023270,Marcus,Windhager,FWD
2022,SK,CD_I295340,Mason,Wood,FWD
2022,SY,CD_I1008091,Joel,Amartey,FWD
2022,SY,CD_I1002291,James,Bell,FWD
2022,SY,CD_I1006028,Nick,Blakey,DEF
2022,SY,CD_I1013133,Braeden,Campbell,DEF
2022,SY,CD_I996442,Ryan,Clarke,FWD
2022,SY,CD_I291978,Harry,Cunningham,DEF
2022,SY,CD_I998103,Oliver,Florent,DEF
2022,SY,CD_I291848,Robbie,Fox,DEF
2022,SY,CD_I240399,Lance,Franklin,FWD
2022,SY,CD_I1004113,Will,Gould,DEF
2022,SY,CD_I1013128,Errol,Gulden,MID
2022,SY,CD_I1023273,Hugo,Hall-Kahan,FWD
2022,SY,CD_I997100,Will,Hayward,FWD
2022,SY,CD_I298539,Isaac,Heeney,FWD
2022,SY,CD_I294266,Tom,Hickey,RUC
2022,SY,CD_I260382,Josh P.,Kennedy,MID
2022,SY,CD_I997142,Peter,Ladhams,RUC
2022,SY,CD_I295342,Jake,Lloyd,DEF
2022,SY,CD_I1021200,Lachlan,McAndrew,RUC
2022,SY,CD_I298312,Paddy,McCartin,DEF
2022,SY,CD_I1008198,Tom,McCartin,DEF
2022,SY,CD_I1013230,Logan,McDonald,FWD
2022,SY,CD_I1011936,Justin,McInerney,MID
2022,SY,CD_I1003203,Hayden,McLean,FWD
2022,SY,CD_I996743,Lewis,Melican,DEF
2022,SY,CD_I993905,Callum,Mills,MID
2022,SY,CD_I298144,Sam,Naismith,RUC
2022,SY,CD_I1019158,Barry,O'Connor,DEF
2022,SY,CD_I997842,Colin,O'Riordan,DEF
2022,SY,CD_I996765,Tom,Papley,FWD
2022,SY,CD_I290778,Luke,Parker,MID
2022,SY,CD_I290307,Dane,Rampe,DEF
2022,SY,CD_I1017115,Lachlan,Rankin,FWD
2022,SY,CD_I290188,Sam,Reid,FWD
2022,SY,CD_I1012210,Matt,Roberts,MID
2022,SY,CD_I1004880,Ben,Ronke,FWD
2022,SY,CD_I1006126,James,Rowbottom,MID
2022,SY,CD_I1013138,Marc,Sheather,FWD
2022,SY,CD_I1020339,Angus,Sheldrick,MID
2022,SY,CD_I294737,Callum,Sinclair,RUC
2022,SY,CD_I1004848,Dylan,Stephens,MID
2022,SY,CD_I296211,Lewis,Taylor,FWD
2022,SY,CD_I1012014,Chad,Warner,MID
2022,SY,CD_I1018424,Corey,Warner,MID
2022,SY,CD_I1006232,Sam,Wicks,FWD
2022,WB,CD_I1015822,Dominic,Bedendo,FWD
2022,WB,CD_I297373,Marcus,Bontempelli,MID
2022,WB,CD_I291492,Josh,Bruce,FWD
2022,WB,CD_I1011992,Louis,Butler,MID
2022,WB,CD_I1015929,Luke,Cleary,DEF
2022,WB,CD_I991939,Zaine,Cordy,FWD
2022,WB,CD_I293651,Hayden,Crozier,DEF
2022,WB,CD_I996708,Bailey,Dale,DEF
2022,WB,CD_I295136,Caleb,Daniel,DEF
2022,WB,CD_I1017126,Sam,Darcy,DEF
2022,WB,CD_I993834,Josh,Dunkley,MID
2022,WB,CD_I290085,Taylor,Duryea,DEF
2022,WB,CD_I1004592,Tim,English,RUC
2022,WB,CD_I1006533,Riley,Garcia,FWD
2022,WB,CD_I997501,Ryan,Gardner,DEF
2022,WB,CD_I1001449,Mitch,Hannan,DEF
2022,WB,CD_I294557,Lachie,Hunter,MID
2022,WB,CD_I294101,Jason,Johannisen,FWD
2022,WB,CD_I1020586,Arthur,Jones,FWD
2022,WB,CD_I290797,Alex,Keath,DEF
2022,WB,CD_I998782,Buku,Khamis,DEF
2022,WB,CD_I290799,Tom,Liberatore,MID
2022,WB,CD_I295467,Jack,Macrae,MID
2022,WB,CD_I280763,Stefan,Martin,RUC
2022,WB,CD_I296588,Robbie,McComb,FWD
2022,WB,CD_I996483,Toby,McLean,FWD
2022,WB,CD_I1009015,Lachlan,McNeil,FWD
2022,WB,CD_I1002404,Aaron,Naughton,FWD
2022,WB,CD_I296041,Tim,O'Brien,DEF
2022,WB,CD_I1023224,Charlie,Parker,FWD
2022,WB,CD_I1012879,Cody,Raak,DEF
2022,WB,CD_I1008280,Ed,Richards,DEF
2022,WB,CD_I993841,Josh,Schache,FWD
2022,WB,CD_I992048,Anthony,Scott,MID
2022,WB,CD_I1006130,Bailey,Smith,MID
2022,WB,CD_I992054,Roarke,Smith,MID
2022,WB,CD_I992330,Jordon,Sweet,RUC
2022,WB,CD_I291790,Adam,Treloar,MID
2022,WB,CD_I1009301,Jamarra,Ugle-Hagan,FWD
2022,WB,CD_I1005000,Laitham,Vandermeer,FWD
2022,WB,CD_I291545,Mitch,Wallis,FWD
2022,WB,CD_I1011803,Cody,Weightman,FWD
2022,WB,CD_I1006127,Rhylee,West,FWD
2022,WB,CD_I992351,Bailey,Williams,DEF
2022,WC,CD_I1004356,Brayden,Ainsworth,#N/A
2022,WC,CD_I1004385,Oscar,Allen,FWD
2022,WC,CD_I990290,Tom,Barrass,DEF
2022,WC,CD_I1017718,Rhett,Bazzo,FWD
2022,WC,CD_I291589,Aaron,Black,MID
2022,WC,CD_I1017057,Campbell,Chesser,DEF
2022,WC,CD_I990978,Greg,Clark,MID
2022,WC,CD_I993820,Tom,Cole,DEF
2022,WC,CD_I290826,Jamie,Cripps,FWD
2022,WC,CD_I1020802,Jai,Culley,FWD
2022,WC,CD_I290838,Jack,Darling,FWD
2022,WC,CD_I294178,Angus,Dewar,#N/A
2022,WC,CD_I1002372,Hugh,Dixon,RUC
2022,WC,CD_I298268,Liam,Duggan,DEF
2022,WC,CD_I1011437,Harry,Edwards,DEF
2022,WC,CD_I1006576,Luke,Edwards,MID
2022,WC,None,Samuel,Fisher,None
2022,WC,CD_I996603,Jake,Florenca,MID
2022,WC,CD_I1005599,Luke,Foley,DEF
2022,WC,CD_I290801,Andrew,Gaff,MID
2022,WC,CD_I1002354,Stefan,Giro,MID
2022,WC,CD_I1002354,Stefan,Giro,None
2022,WC,CD_I1023167,Brady,Hough,MID
2022,WC,CD_I240283,Shannon,Hurn,DEF
2022,WC,CD_I1011243,Callum,Jamieson,RUC
2022,WC,CD_I998791,Jamaine,Jones,FWD
2022,WC,CD_I1006150,Tom,Joyce,MID
2022,WC,CD_I295898,Tim,Kelly,MID
2022,WC,CD_I240406,Josh J.,Kennedy,FWD
2022,WC,CD_I1004286,Zac,Langdon,FWD
2022,WC,CD_I294859,Jeremy,McGovern,DEF
2022,WC,None,Luke,Meadows,None
2022,WC,CD_I999724,Declan,Mountford,MID
2022,WC,CD_I1002231,Patrick,Naish,FWD
2022,WC,CD_I271045,Nic,Naitanui,RUC
2022,WC,CD_I298298,Jackson,Nelson,DEF
2022,WC,CD_I1008282,Xavier,O'Neill,MID
2022,WC,CD_I994539,Sam,Petrevski-Seton,FWD
2022,WC,CD_I1006550,Jack,Petruccelle,FWD
2022,WC,CD_I281373,Jack,Redden,MID
2022,WC,CD_I296225,Willie,Rioli,MID
2022,WC,CD_I997823,Josh,Rotham,DEF
2022,WC,CD_I1004364,Liam,Ryan,FWD
2022,WC,None,Angus,Schumacher,None
2022,WC,CD_I296296,Dom,Sheed,MID
2022,WC,CD_I280078,Luke,Shuey,MID
2022,WC,CD_I998192,Luke,Strnadica,RUC
2022,WC,CD_I1011449,Zane,Trew,MID
2022,WC,CD_I996554,Jake,Waterman,FWD
2022,WC,CD_I1003192,Connor,West,MID
2022,WC,CD_I1006114,Bailey J.,Williams,RUC
2022,WC,CD_I1020371,Jack,Williams,RUC
2022,WC,CD_I1009291,Isiah,Winder,FWD
2022,WC,CD_I998128,Alex,Witherden,DEF
2022,WC,CD_I292128,Elliot,Yeo,MID
2022,WC,None,Logan,Young,None
